Customer ID,Recency,Frequency,Monetary,City,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment_Name
13887.0,199,1,349.55,Casablanca,3,1,2,312,2,Clients à Risque / Perdus
13888.0,115,7,2169.05,Agadir,3,4,3,343,2,Clients à Risque / Perdus
13889.0,88,6,1991.23,Rabat,2,3,3,233,2,Clients à Risque / Perdus
13890.0,4,12,2565.63,Tanger,1,4,4,144,2,Clients à Risque / Perdus
13891.0,373,3,863.5600000000001,Rabat,3,2,2,322,0,Clients Réguliers
13892.0,22,6,1267.6499999999999,Fès,1,3,3,133,2,Clients à Risque / Perdus
13893.0,293,1,821.1,Casablanca,3,1,2,312,0,Clients Réguliers
13894.0,19,3,564.62,Rabat,1,2,2,122,2,Clients à Risque / Perdus
13895.0,23,6,4008.52,Agadir,1,3,4,134,2,Clients à Risque / Perdus
13896.0,621,1,388.55,Agadir,4,1,2,412,0,Clients Réguliers
13897.0,45,3,1160.72,Rabat,2,2,3,223,2,Clients à Risque / Perdus
13898.0,321,2,686.4,Rabat,3,2,2,322,0,Clients Réguliers
13899.0,11,2,388.52,Rabat,1,2,2,122,2,Clients à Risque / Perdus
13900.0,178,6,1610.59,Marrakech,3,3,3,333,2,Clients à Risque / Perdus
13901.0,67,15,5676.34,Tanger,2,4,4,244,2,Clients à Risque / Perdus
13902.0,628,5,34095.26,Marrakech,4,3,4,434,0,Clients Réguliers
13903.0,395,1,165.45000000000002,Rabat,4,1,1,411,0,Clients Réguliers
13904.0,32,2,332.64,Fès,2,2,1,221,2,Clients à Risque / Perdus
13905.0,728,1,312.65,Kenitra,4,1,1,411,0,Clients Réguliers
13906.0,404,1,42.0,El Jadida,4,1,1,411,0,Clients Réguliers
13907.0,687,1,136.8,Casablanca,4,1,1,411,0,Clients Réguliers
13908.0,75,4,2369.55,Marrakech,2,3,4,234,2,Clients à Risque / Perdus
13909.0,418,2,286.6,Marrakech,4,2,1,421,0,Clients Réguliers
13911.0,52,20,4234.99,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
13912.0,419,1,124.95,Marrakech,4,1,1,411,0,Clients Réguliers
13913.0,502,1,42.22,Agadir,4,1,1,411,0,Clients Réguliers
13914.0,7,2,626.45,Rabat,1,2,2,122,2,Clients à Risque / Perdus
13915.0,389,1,70.80000000000001,Agadir,4,1,1,411,0,Clients Réguliers
13916.0,459,4,1275.81,Tétouan,4,3,3,433,0,Clients Réguliers
13917.0,45,2,272.04,Casablanca,2,2,1,221,2,Clients à Risque / Perdus
13918.0,45,2,1212.8400000000001,Rabat,2,2,3,223,2,Clients à Risque / Perdus
13919.0,54,4,1360.68,Fès,2,3,3,233,2,Clients à Risque / Perdus
13920.0,427,4,1774.68,Marrakech,4,3,3,433,0,Clients Réguliers
13921.0,397,4,730.7,Casablanca,4,3,2,432,0,Clients Réguliers
13922.0,347,3,865.2,Rabat,3,2,2,322,0,Clients Réguliers
13923.0,49,1,351.13,Kenitra,2,1,2,212,2,Clients à Risque / Perdus
13924.0,13,5,1536.45,Tétouan,1,3,3,133,2,Clients à Risque / Perdus
13925.0,88,4,678.25,Casablanca,2,3,2,232,2,Clients à Risque / Perdus
13926.0,18,1,223.85000000000002,Agadir,1,1,1,111,2,Clients à Risque / Perdus
13927.0,70,2,708.26,Tanger,2,2,2,222,2,Clients à Risque / Perdus
13928.0,6,4,464.57,Marrakech,1,3,2,132,2,Clients à Risque / Perdus
13929.0,164,11,3494.1,Oujda,3,4,4,344,2,Clients à Risque / Perdus
13930.0,53,2,337.34,Marrakech,2,2,1,221,2,Clients à Risque / Perdus
13931.0,91,11,5257.38,Agadir,2,4,4,244,2,Clients à Risque / Perdus
13932.0,290,1,307.4,Tanger,3,1,1,311,0,Clients Réguliers
13933.0,104,2,608.7900000000001,Kenitra,3,2,2,322,2,Clients à Risque / Perdus
13934.0,259,1,922.1,Casablanca,3,1,3,313,0,Clients Réguliers
13935.0,592,3,6116.92,Casablanca,4,2,4,424,0,Clients Réguliers
13936.0,175,3,939.66,Marrakech,3,2,3,323,2,Clients à Risque / Perdus
13937.0,164,2,880.13,Casablanca,3,2,2,322,2,Clients à Risque / Perdus
13938.0,30,1,71.66,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
13939.0,18,7,1560.96,Rabat,1,4,3,143,2,Clients à Risque / Perdus
13940.0,12,4,839.14,Marrakech,1,3,2,132,2,Clients à Risque / Perdus
13941.0,17,15,11122.300000000001,Meknès,1,4,4,144,2,Clients à Risque / Perdus
13942.0,530,1,320.0,Rabat,4,1,1,411,0,Clients Réguliers
13943.0,573,1,246.54,Casablanca,4,1,1,411,0,Clients Réguliers
13944.0,648,1,200.43,El Jadida,4,1,1,411,0,Clients Réguliers
13945.0,390,2,854.15,Casablanca,4,2,2,422,0,Clients Réguliers
13946.0,74,6,1876.23,Rabat,2,3,3,233,2,Clients à Risque / Perdus
13947.0,60,1,90.6,Marrakech,2,1,1,211,2,Clients à Risque / Perdus
13948.0,356,4,548.76,Marrakech,3,3,2,332,0,Clients Réguliers
13949.0,20,5,1909.09,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
13950.0,6,4,745.06,Casablanca,1,3,2,132,2,Clients à Risque / Perdus
13951.0,171,3,674.45,Tanger,3,2,2,322,2,Clients à Risque / Perdus
13952.0,213,14,12823.521,Agadir,3,4,4,344,2,Clients à Risque / Perdus
13953.0,2,12,6640.68,Meknès,1,4,4,144,2,Clients à Risque / Perdus
13954.0,66,1,227.41,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
13955.0,149,3,545.17,Casablanca,3,2,2,322,2,Clients à Risque / Perdus
13956.0,49,4,869.92,Kenitra,2,3,2,232,2,Clients à Risque / Perdus
13957.0,413,3,458.25,Tanger,4,2,2,422,0,Clients Réguliers
13958.0,375,8,4709.2300000000005,Marrakech,3,4,4,344,0,Clients Réguliers
13959.0,74,6,1076.18,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
13960.0,16,2,230.22,Marrakech,1,2,1,121,2,Clients à Risque / Perdus
13961.0,387,1,538.4,Tanger,4,1,2,412,0,Clients Réguliers
13962.0,17,3,362.8,Rabat,1,2,2,122,2,Clients à Risque / Perdus
13963.0,303,17,3011.87,Agadir,3,4,4,344,2,Clients à Risque / Perdus
13964.0,382,2,438.9,Casablanca,4,2,2,422,0,Clients Réguliers
13965.0,472,3,996.61,Casablanca,4,2,3,423,0,Clients Réguliers
13966.0,431,1,390.86,Tanger,4,1,2,412,0,Clients Réguliers
13967.0,141,2,166.3,Marrakech,3,2,1,321,2,Clients à Risque / Perdus
13968.0,418,1,123.66,Casablanca,4,1,1,411,0,Clients Réguliers
13969.0,2,35,13365.87,Rabat,1,4,4,144,2,Clients à Risque / Perdus
13970.0,381,2,846.55,Kenitra,4,2,2,422,0,Clients Réguliers
13971.0,14,14,4667.57,Tanger,1,4,4,144,2,Clients à Risque / Perdus
13972.0,66,2,190.25,Meknès,2,2,1,221,2,Clients à Risque / Perdus
13973.0,282,1,264.7,Casablanca,3,1,1,311,0,Clients Réguliers
13974.0,44,2,677.72,Rabat,2,2,2,222,2,Clients à Risque / Perdus
13975.0,26,12,5358.84,Kenitra,1,4,4,144,2,Clients à Risque / Perdus
13976.0,202,4,1192.36,Marrakech,3,3,3,333,2,Clients à Risque / Perdus
13977.0,406,1,519.8100000000001,Agadir,4,1,2,412,0,Clients Réguliers
13978.0,10,2,196.79000000000002,Tanger,1,2,1,121,2,Clients à Risque / Perdus
13979.0,68,7,3416.23,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
13980.0,55,5,799.92,Casablanca,2,3,2,232,2,Clients à Risque / Perdus
13981.0,411,1,331.14,Rabat,4,1,1,411,0,Clients Réguliers
13982.0,34,9,4445.59,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
13983.0,25,21,7108.45,Oujda,1,4,4,144,2,Clients à Risque / Perdus
13984.0,22,12,2048.6,Agadir,1,4,3,143,2,Clients à Risque / Perdus
13985.0,10,21,9873.300000000001,El Jadida,1,4,4,144,2,Clients à Risque / Perdus
13986.0,12,1,320.46,Casablanca,1,1,1,111,2,Clients à Risque / Perdus
13987.0,375,2,682.54,Marrakech,3,2,2,322,0,Clients Réguliers
13988.0,15,8,4757.8,Tanger,1,4,4,144,2,Clients à Risque / Perdus
13989.0,61,5,2026.06,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
13990.0,208,1,311.3,Agadir,3,1,1,311,2,Clients à Risque / Perdus
13991.0,7,6,855.97,Casablanca,1,3,2,132,2,Clients à Risque / Perdus
13992.0,25,3,219.5,Agadir,1,2,1,121,2,Clients à Risque / Perdus
13993.0,38,19,6775.71,Rabat,2,4,4,244,2,Clients à Risque / Perdus
13994.0,35,5,2197.04,Meknès,2,3,3,233,2,Clients à Risque / Perdus
13995.0,10,14,3902.01,Agadir,1,4,4,144,2,Clients à Risque / Perdus
13996.0,381,2,895.76,Agadir,4,2,3,423,0,Clients Réguliers
13997.0,514,3,382.31,Agadir,4,2,2,422,0,Clients Réguliers
13998.0,442,3,566.7,Tétouan,4,2,2,422,0,Clients Réguliers
13999.0,5,29,9502.26,Rabat,1,4,4,144,2,Clients à Risque / Perdus
14000.0,206,5,2046.3400000000001,Tanger,3,3,3,333,2,Clients à Risque / Perdus
14001.0,41,9,4530.09,Agadir,2,4,4,244,2,Clients à Risque / Perdus
14002.0,129,2,529.73,Fès,3,2,2,322,2,Clients à Risque / Perdus
14003.0,728,1,209.41,Rabat,4,1,1,411,0,Clients Réguliers
14004.0,38,11,6258.45,Rabat,2,4,4,244,2,Clients à Risque / Perdus
14005.0,5,5,2874.72,Casablanca,1,3,4,134,2,Clients à Risque / Perdus
14006.0,111,7,2196.67,El Jadida,3,4,3,343,2,Clients à Risque / Perdus
14007.0,508,1,79.48,Marrakech,4,1,1,411,0,Clients Réguliers
14008.0,428,1,509.04,Marrakech,4,1,2,412,0,Clients Réguliers
14009.0,193,3,1099.91,Rabat,3,2,3,323,2,Clients à Risque / Perdus
14010.0,561,2,445.15,Casablanca,4,2,2,422,0,Clients Réguliers
14011.0,475,2,457.82,Rabat,4,2,2,422,0,Clients Réguliers
14012.0,273,1,328.8,Casablanca,3,1,1,311,0,Clients Réguliers
14013.0,105,5,1084.57,Fès,3,3,3,333,2,Clients à Risque / Perdus
14014.0,72,3,1948.21,Casablanca,2,2,3,223,2,Clients à Risque / Perdus
14015.0,48,1,917.34,Tanger,2,1,3,213,2,Clients à Risque / Perdus
14016.0,157,11,11403.41,Casablanca,3,4,4,344,2,Clients à Risque / Perdus
14017.0,566,1,229.75,Rabat,4,1,1,411,0,Clients Réguliers
14018.0,640,1,367.15000000000003,Tétouan,4,1,2,412,0,Clients Réguliers
14019.0,42,3,1421.61,Rabat,2,2,3,223,2,Clients à Risque / Perdus
14020.0,12,4,1249.01,Rabat,1,3,3,133,2,Clients à Risque / Perdus
14021.0,150,7,1716.58,Rabat,3,4,3,343,2,Clients à Risque / Perdus
14022.0,220,2,792.15,Agadir,3,2,2,322,2,Clients à Risque / Perdus
14023.0,2,2,584.07,Marrakech,1,2,2,122,2,Clients à Risque / Perdus
14024.0,117,3,645.74,Marrakech,3,2,2,322,2,Clients à Risque / Perdus
14025.0,460,8,4057.9,Rabat,4,4,4,444,0,Clients Réguliers
14026.0,466,2,713.11,Fès,4,2,2,422,0,Clients Réguliers
14027.0,56,1,104.82,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
14028.0,545,3,10396.5,Casablanca,4,2,4,424,0,Clients Réguliers
14029.0,58,2,467.66,Rabat,2,2,2,222,2,Clients à Risque / Perdus
14030.0,13,20,8262.29,Agadir,1,4,4,144,2,Clients à Risque / Perdus
14031.0,2,44,40999.17,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
14032.0,11,15,4667.15,Fès,1,4,4,144,2,Clients à Risque / Perdus
14033.0,550,1,109.44,Rabat,4,1,1,411,0,Clients Réguliers
14034.0,17,3,651.8199999999999,Agadir,1,2,2,122,2,Clients à Risque / Perdus
14035.0,24,9,2856.72,Agadir,1,4,4,144,2,Clients à Risque / Perdus
14036.0,280,1,626.65,Meknès,3,1,2,312,0,Clients Réguliers
14037.0,171,6,836.95,Rabat,3,3,2,332,2,Clients à Risque / Perdus
14038.0,73,5,3069.88,Casablanca,2,3,4,234,2,Clients à Risque / Perdus
14039.0,28,2,267.28000000000003,Rabat,2,2,1,221,2,Clients à Risque / Perdus
14040.0,36,35,12645.57,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
14041.0,261,1,141.41,Rabat,3,1,1,311,0,Clients Réguliers
14042.0,720,1,431.98,Kenitra,4,1,2,412,0,Clients Réguliers
14043.0,486,2,304.25,Rabat,4,2,1,421,0,Clients Réguliers
14044.0,22,10,3123.1,Agadir,1,4,4,144,2,Clients à Risque / Perdus
14045.0,104,16,11313.029999999999,Marrakech,3,4,4,344,2,Clients à Risque / Perdus
14046.0,279,1,154.99,Tanger,3,1,1,311,0,Clients Réguliers
14047.0,4,14,4255.03,Fès,1,4,4,144,2,Clients à Risque / Perdus
14048.0,300,3,748.69,Marrakech,3,2,2,322,0,Clients Réguliers
14049.0,12,13,13239.03,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
14050.0,27,2,746.36,Meknès,2,2,2,222,2,Clients à Risque / Perdus
14051.0,3,36,21230.100000000002,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
14052.0,15,2,480.81,Marrakech,1,2,2,122,2,Clients à Risque / Perdus
14053.0,119,4,572.3,Casablanca,3,3,2,332,2,Clients à Risque / Perdus
14054.0,60,1,92.46,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
14055.0,101,3,1520.96,El Jadida,2,2,3,223,2,Clients à Risque / Perdus
14056.0,10,22,7789.63,Tanger,1,4,4,144,2,Clients à Risque / Perdus
14057.0,19,22,8408.84,Rabat,1,4,4,144,2,Clients à Risque / Perdus
14058.0,458,2,469.19,Casablanca,4,2,2,422,0,Clients Réguliers
14059.0,262,1,183.6,Kenitra,3,1,1,311,0,Clients Réguliers
14060.0,18,29,9221.6,Kenitra,1,4,4,144,2,Clients à Risque / Perdus
14061.0,502,3,917.4300000000001,Kenitra,4,2,3,423,0,Clients Réguliers
14062.0,5,24,25604.2,Rabat,1,4,4,144,2,Clients à Risque / Perdus
14063.0,433,9,22710.2,Marrakech,4,4,4,444,0,Clients Réguliers
14064.0,25,15,3332.42,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
14065.0,384,3,891.02,Casablanca,4,2,3,423,0,Clients Réguliers
14066.0,262,1,152.55,Casablanca,3,1,1,311,0,Clients Réguliers
14067.0,59,2,374.7,Agadir,2,2,2,222,2,Clients à Risque / Perdus
14068.0,315,4,1528.3700000000001,Casablanca,3,3,3,333,0,Clients Réguliers
14069.0,510,2,230.06,Fès,4,2,1,421,0,Clients Réguliers
14070.0,680,1,326.55,Tétouan,4,1,1,411,0,Clients Réguliers
14071.0,14,6,1284.24,Rabat,1,3,3,133,2,Clients à Risque / Perdus
14072.0,662,1,390.85,Kenitra,4,1,2,412,0,Clients Réguliers
14073.0,27,1,151.04,Tanger,2,1,1,211,2,Clients à Risque / Perdus
14074.0,618,1,219.39999999999998,Agadir,4,1,1,411,0,Clients Réguliers
14075.0,15,5,1418.09,Rabat,1,3,3,133,2,Clients à Risque / Perdus
14076.0,124,1,122.47,Rabat,3,1,1,311,2,Clients à Risque / Perdus
14077.0,36,6,615.0799999999999,Oujda,2,3,2,232,2,Clients à Risque / Perdus
14078.0,97,9,1692.6299999999999,Casablanca,2,4,3,243,2,Clients à Risque / Perdus
14079.0,120,2,618.73,Casablanca,3,2,2,322,2,Clients à Risque / Perdus
14080.0,28,5,1115.68,Rabat,2,3,3,233,2,Clients à Risque / Perdus
14081.0,297,10,5370.1,Meknès,3,4,4,344,0,Clients Réguliers
14082.0,360,2,413.36,Rabat,3,2,2,322,0,Clients Réguliers
14083.0,3,10,960.69,Agadir,1,4,3,143,2,Clients à Risque / Perdus
14084.0,507,1,150.5,Marrakech,4,1,1,411,0,Clients Réguliers
14085.0,2,32,9874.27,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
14086.0,458,1,39.95,El Jadida,4,1,1,411,0,Clients Réguliers
14087.0,400,2,651.8,Fès,4,2,2,422,0,Clients Réguliers
14088.0,5,16,64036.8,Meknès,1,4,4,144,2,Clients à Risque / Perdus
14089.0,52,1,161.0,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
14090.0,320,1,76.32000000000001,Rabat,3,1,1,311,0,Clients Réguliers
14091.0,649,2,9530.08,Casablanca,4,2,4,424,0,Clients Réguliers
14092.0,3,24,7229.45,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
14093.0,7,1,442.85,Tétouan,1,1,2,112,2,Clients à Risque / Perdus
14094.0,435,1,335.22,Oujda,4,1,1,411,0,Clients Réguliers
14095.0,718,1,2.95,Fès,4,1,1,411,0,Clients Réguliers
14096.0,6,16,56228.81,Agadir,1,4,4,144,2,Clients à Risque / Perdus
14097.0,476,2,422.85999999999996,Rabat,4,2,2,422,0,Clients Réguliers
14098.0,32,1,147.35,Meknès,2,1,1,211,2,Clients à Risque / Perdus
14099.0,11,20,5765.71,Rabat,1,4,4,144,2,Clients à Risque / Perdus
14100.0,133,1,194.9,Marrakech,3,1,1,311,2,Clients à Risque / Perdus
14101.0,69,13,9961.93,Rabat,2,4,4,244,2,Clients à Risque / Perdus
14102.0,7,4,1241.78,Kenitra,1,3,3,133,2,Clients à Risque / Perdus
14104.0,150,5,771.5799999999999,Agadir,3,3,2,332,2,Clients à Risque / Perdus
14105.0,234,5,5988.83,Casablanca,3,3,4,334,2,Clients à Risque / Perdus
14106.0,732,1,214.79999999999998,Casablanca,4,1,1,411,0,Clients Réguliers
14107.0,47,11,4877.3,Tanger,2,4,4,244,2,Clients à Risque / Perdus
14108.0,26,4,1044.96,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
14109.0,68,1,144.2,Tanger,2,1,1,211,2,Clients à Risque / Perdus
14110.0,17,32,12662.51,Agadir,1,4,4,144,2,Clients à Risque / Perdus
14111.0,9,4,692.85,Rabat,1,3,2,132,2,Clients à Risque / Perdus
14112.0,18,13,5834.59,Rabat,1,4,4,144,2,Clients à Risque / Perdus
14113.0,18,15,6620.71,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
14114.0,269,7,1364.09,Rabat,3,4,3,343,2,Clients à Risque / Perdus
14115.0,497,2,622.6700000000001,Rabat,4,2,2,422,0,Clients Réguliers
14116.0,15,5,1382.74,Tanger,1,3,3,133,2,Clients à Risque / Perdus
14117.0,139,1,90.0,Agadir,3,1,1,311,2,Clients à Risque / Perdus
14118.0,424,1,458.45,Casablanca,4,1,2,412,0,Clients Réguliers
14119.0,371,2,183.37,Rabat,3,2,1,321,0,Clients Réguliers
14121.0,5,3,2008.99,Rabat,1,2,3,123,2,Clients à Risque / Perdus
14122.0,401,3,362.42,Rabat,4,2,2,422,0,Clients Réguliers
14123.0,728,1,436.18,Rabat,4,1,2,412,0,Clients Réguliers
14124.0,79,1,419.58000000000004,Casablanca,2,1,2,212,2,Clients à Risque / Perdus
14125.0,6,3,2740.43,Oujda,1,2,4,124,2,Clients à Risque / Perdus
14126.0,3,4,1172.46,Fès,1,3,3,133,2,Clients à Risque / Perdus
14127.0,118,6,1900.0800000000002,Meknès,3,3,3,333,2,Clients à Risque / Perdus
14128.0,56,3,924.21,Agadir,2,2,3,223,2,Clients à Risque / Perdus
14129.0,13,8,2438.76,Agadir,1,4,4,144,2,Clients à Risque / Perdus
14130.0,314,4,1882.67,Casablanca,3,3,3,333,0,Clients Réguliers
14131.0,644,1,187.87,Kenitra,4,1,1,411,0,Clients Réguliers
14132.0,10,10,3270.9,Rabat,1,4,4,144,2,Clients à Risque / Perdus
14133.0,125,4,911.14,Agadir,3,3,3,333,2,Clients à Risque / Perdus
14134.0,378,15,11123.35,Rabat,4,4,4,444,0,Clients Réguliers
14135.0,3,23,9504.02,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
14136.0,396,5,1570.81,Agadir,4,3,3,433,0,Clients Réguliers
14137.0,691,1,332.7,Casablanca,4,1,1,411,0,Clients Réguliers
14138.0,59,1,638.21,Marrakech,2,1,2,212,2,Clients à Risque / Perdus
14139.0,41,4,1086.8,Agadir,2,3,3,233,2,Clients à Risque / Perdus
14140.0,27,1,540.99,Marrakech,2,1,2,212,2,Clients à Risque / Perdus
14141.0,55,3,688.7800000000001,Tétouan,2,2,2,222,2,Clients à Risque / Perdus
14142.0,368,2,983.15,Rabat,3,2,3,323,0,Clients Réguliers
14143.0,129,1,115.8,Casablanca,3,1,1,311,2,Clients à Risque / Perdus
14144.0,481,1,30.599999999999998,El Jadida,4,1,1,411,0,Clients Réguliers
14145.0,42,7,7600.05,Tanger,2,4,4,244,2,Clients à Risque / Perdus
14146.0,4,12,9450.3,Rabat,1,4,4,144,2,Clients à Risque / Perdus
14147.0,73,9,2590.2,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
14148.0,229,2,466.29,Oujda,3,2,2,322,2,Clients à Risque / Perdus
14149.0,216,1,446.62,Oujda,3,1,2,312,2,Clients à Risque / Perdus
14150.0,31,2,658.64,Rabat,2,2,2,222,2,Clients à Risque / Perdus
14151.0,668,2,679.45,Oujda,4,2,2,422,0,Clients Réguliers
14152.0,71,7,1997.3400000000001,Rabat,2,4,3,243,2,Clients à Risque / Perdus
14153.0,478,1,233.4,Agadir,4,1,1,411,0,Clients Réguliers
14154.0,234,8,6460.7,Rabat,3,4,4,344,2,Clients à Risque / Perdus
14155.0,261,1,118.75,Fès,3,1,1,311,0,Clients Réguliers
14156.0,5,156,313946.37,Rabat,1,4,4,144,3,Gros Acheteurs Occasionnels
14157.0,15,5,1002.78,Rabat,1,3,3,133,2,Clients à Risque / Perdus
14158.0,35,1,507.66,Tanger,2,1,2,212,2,Clients à Risque / Perdus
14159.0,15,20,7938.01,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
14160.0,605,7,8421.47,Fès,4,4,4,444,0,Clients Réguliers
14161.0,211,7,3318.88,Casablanca,3,4,4,344,2,Clients à Risque / Perdus
14162.0,169,2,289.36,Agadir,3,2,1,321,2,Clients à Risque / Perdus
14163.0,82,5,2594.62,Marrakech,2,3,4,234,2,Clients à Risque / Perdus
14164.0,66,2,1631.77,Rabat,2,2,3,223,2,Clients à Risque / Perdus
14165.0,271,1,122.53999999999999,Marrakech,3,1,1,311,0,Clients Réguliers
14166.0,500,2,256.85,Tétouan,4,2,1,421,0,Clients Réguliers
14167.0,34,8,1296.49,Tanger,2,4,3,243,2,Clients à Risque / Perdus
14168.0,416,2,370.45,Marrakech,4,2,2,422,0,Clients Réguliers
14169.0,426,2,624.4300000000001,Agadir,4,2,2,422,0,Clients Réguliers
14170.0,371,3,597.33,Rabat,3,2,2,322,0,Clients Réguliers
14171.0,93,2,498.79,Kenitra,2,2,2,222,2,Clients à Risque / Perdus
14172.0,600,3,402.72,Casablanca,4,2,2,422,0,Clients Réguliers
14173.0,6,6,586.0,Rabat,1,3,2,132,2,Clients à Risque / Perdus
14174.0,28,1,134.46,Tanger,2,1,1,211,2,Clients à Risque / Perdus
14175.0,55,8,7678.88,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
14176.0,293,5,916.01,Marrakech,3,3,3,333,0,Clients Réguliers
14177.0,81,13,2229.34,Rabat,2,4,3,243,2,Clients à Risque / Perdus
14178.0,4,7,1620.93,Agadir,1,4,3,143,2,Clients à Risque / Perdus
14179.0,36,2,719.78,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
14180.0,6,33,6319.25,Meknès,1,4,4,144,2,Clients à Risque / Perdus
14181.0,406,2,310.55,Marrakech,4,2,1,421,0,Clients Réguliers
14182.0,439,4,678.77,Fès,4,3,2,432,0,Clients Réguliers
14183.0,406,2,286.29,Marrakech,4,2,1,421,0,Clients Réguliers
14184.0,62,1,452.89,Tanger,2,1,2,212,2,Clients à Risque / Perdus
14185.0,326,1,197.65,Fès,3,1,1,311,0,Clients Réguliers
14186.0,422,5,1550.63,Kenitra,4,3,3,433,0,Clients Réguliers
14187.0,469,1,123.5,Fès,4,1,1,411,0,Clients Réguliers
14188.0,26,6,2054.36,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
14189.0,11,15,5512.83,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
14190.0,661,1,79.9,Casablanca,4,1,1,411,0,Clients Réguliers
14191.0,5,14,4391.54,Agadir,1,4,4,144,2,Clients à Risque / Perdus
14192.0,383,1,293.74,Tanger,4,1,1,411,0,Clients Réguliers
14193.0,63,3,1210.19,Meknès,2,2,3,223,2,Clients à Risque / Perdus
14194.0,14,35,18186.49,Kenitra,1,4,4,144,2,Clients à Risque / Perdus
14195.0,197,6,2615.6,Marrakech,3,3,4,334,2,Clients à Risque / Perdus
14196.0,102,1,335.52,Agadir,3,1,1,311,2,Clients à Risque / Perdus
14197.0,406,1,390.05,Rabat,4,1,2,412,0,Clients Réguliers
14198.0,13,9,1569.73,Casablanca,1,4,3,143,2,Clients à Risque / Perdus
14199.0,213,4,1091.7,Marrakech,3,3,3,333,2,Clients à Risque / Perdus
14200.0,613,1,379.2,Marrakech,4,1,2,412,0,Clients Réguliers
14201.0,55,10,1193.54,Marrakech,2,4,3,243,2,Clients à Risque / Perdus
14202.0,376,3,847.76,Casablanca,3,2,2,322,0,Clients Réguliers
14203.0,392,1,339.34,Casablanca,4,1,1,411,0,Clients Réguliers
14204.0,417,3,901.9300000000001,Rabat,4,2,3,423,0,Clients Réguliers
14205.0,12,9,2414.2,Tanger,1,4,4,144,2,Clients à Risque / Perdus
14206.0,234,3,1185.01,Rabat,3,2,3,323,2,Clients à Risque / Perdus
14207.0,683,1,157.8,Tanger,4,1,1,411,0,Clients Réguliers
14208.0,90,2,567.05,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
14209.0,6,15,4993.27,Rabat,1,4,4,144,2,Clients à Risque / Perdus
14210.0,101,16,5861.52,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
14211.0,48,18,4402.29,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
14212.0,85,2,2190.14,Casablanca,2,2,3,223,2,Clients à Risque / Perdus
14213.0,400,1,1192.2,Rabat,4,1,3,413,0,Clients Réguliers
14214.0,26,5,1004.38,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
14215.0,7,9,3416.33,Agadir,1,4,4,144,2,Clients à Risque / Perdus
14216.0,3,4,2011.79,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
14217.0,7,22,3322.41,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
14218.0,38,1,169.48000000000002,Meknès,2,1,1,211,2,Clients à Risque / Perdus
14219.0,405,2,543.89,Marrakech,4,2,2,422,0,Clients Réguliers
14220.0,242,4,1515.0,Marrakech,3,3,3,333,2,Clients à Risque / Perdus
14221.0,37,17,6517.49,Tanger,2,4,4,244,2,Clients à Risque / Perdus
14222.0,172,1,683.17,Rabat,3,1,2,312,2,Clients à Risque / Perdus
14223.0,87,3,991.13,Tétouan,2,2,3,223,2,Clients à Risque / Perdus
14224.0,105,9,1897.9,Rabat,3,4,3,343,2,Clients à Risque / Perdus
14225.0,430,4,2037.02,Marrakech,4,3,3,433,0,Clients Réguliers
